 NAME III (version 6.5)                                          
 Run name:                   Flight4_052
 Run time:                   31/07/2016 15:47:46.995 UTC+01:00
 Met data:                   NWP Flow.Global_Mk9_PT1 Flow; NWP Flow.Global_Mk9_PT2 Flow; NWP Flow.Global_Mk9_PT3 Flow; NWP Flow.Global_Mk9_PT4 Flow; NWP Flow.Global_Mk9_PT5 Flow; NWP Flow.Global_Mk9_PT6 Flow; NWP Flow.Global_Mk9_PT7 Flow; NWP Flow.Global_Mk9_PT8 Flow; NWP Flow.Global_Mk9_PT9 Flow; NWP Flow.Global_Mk9_PT10 Flow; NWP Flow.Global_Mk9_PT11 Flow; NWP Flow.Global_Mk9_PT12 Flow; NWP Flow.Global_Mk9_PT13 Flow; NWP Flow.Global_Mk9_PT14 Flow
 Start of release:           04/12/2015 00:51 UTC
 End of release:             04/12/2015 00:50 UTC
 Source strength:            Multiple Sources
 Release location:           Multiple Sources
 Release height:             Multiple Sources
 Run duration:               5day 0hr 1min
 X grid origin:                -203.8750    
 Y grid origin:                -89.87500    
 X grid size:                        1432
 Y grid size:                         200
 X grid resolution:            0.2500000    
 Y grid resolution:            0.2500000    
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                     INERT,
                        ,                        ,                        ,                        ,                     Req 1,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,                   TRACER1,
                        ,                        ,                        ,                        ,                 g s / m^3,
                        ,                        ,                        ,                        ,                       low,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,    5day 0hr 0min integral,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,      29/11/2015 00:50 UTC,
                        ,                        ,                        ,                        ,        Z = 100.0000 m agl,
                        ,                        ,                        ,                        ,                          ,
                 X Index,                 Y Index,            X (Lat-Long),            Y (Lat-Long),                          ,
                     225,                      83,               -147.8750,               -69.37500,             3.9671533E-10,
                     230,                      71,               -146.6250,               -72.37500,             4.6154289E-10,
                     233,                      81,               -145.8750,               -69.87500,             4.0616577E-10,
                     233,                      83,               -145.8750,               -69.37500,             3.9671533E-10,
                     234,                      82,               -145.6250,               -69.62500,             4.0138495E-10,
                     236,                      81,               -145.1250,               -69.87500,             4.0616577E-10,
                     237,                      81,               -144.8750,               -69.87500,             4.0616577E-10,
                     237,                      82,               -144.8750,               -69.62500,             4.0138495E-10,
                     237,                      83,               -144.8750,               -69.37500,             3.9671533E-10,
                     238,                      81,               -144.6250,               -69.87500,             8.1233154E-10,
                     238,                      82,               -144.6250,               -69.62500,             4.0138495E-10,
                     239,                      75,               -144.3750,               -71.37500,             4.3755768E-10,
                     239,                      81,               -144.3750,               -69.87500,             4.0616577E-10,
                     239,                      82,               -144.3750,               -69.62500,             4.0138495E-10,
                     239,                      83,               -144.3750,               -69.37500,             3.9671533E-10,
                     240,                      75,               -144.1250,               -71.37500,             4.3755768E-10,
                     240,                      81,               -144.1250,               -69.87500,             4.0616577E-10,
                     241,                      82,               -143.8750,               -69.62500,             4.0138495E-10,
                     242,                      83,               -143.6250,               -69.37500,             3.9671533E-10,
                     243,                      81,               -143.3750,               -69.87500,             4.0616577E-10,
                     244,                      79,               -143.1250,               -70.37500,             4.1607751E-10,
                     244,                      82,               -143.1250,               -69.62500,             4.0138495E-10,
                     244,                      83,               -143.1250,               -69.37500,             3.9671533E-10,
                     245,                      81,               -142.8750,               -69.87500,             8.1233154E-10,
                     245,                      82,               -142.8750,               -69.62500,             4.0138495E-10,
                     245,                      84,               -142.8750,               -69.12500,             3.9218317E-10,
                     246,                      81,               -142.6250,               -69.87500,             4.0616577E-10,
                     246,                      82,               -142.6250,               -69.62500,             4.0138495E-10,
                     246,                      83,               -142.6250,               -69.37500,             3.9671533E-10,
                     247,                      81,               -142.3750,               -69.87500,             4.0616577E-10,
                     247,                      82,               -142.3750,               -69.62500,             4.0138495E-10,
                     247,                      83,               -142.3750,               -69.37500,             7.9343065E-10,
                     248,                      80,               -142.1250,               -70.12500,             4.1106193E-10,
                     248,                      81,               -142.1250,               -69.87500,             4.0616577E-10,
                     248,                      82,               -142.1250,               -69.62500,             8.0276991E-10,
                     248,                      84,               -142.1250,               -69.12500,             3.9218317E-10,
                     249,                      81,               -141.8750,               -69.87500,             8.1233154E-10,
                     249,                      83,               -141.8750,               -69.37500,             3.9671533E-10,
                     249,                      84,               -141.8750,               -69.12500,             7.8436635E-10,
                     250,                      82,               -141.6250,               -69.62500,             4.0138495E-10,
                     250,                      83,               -141.6250,               -69.37500,             3.9671533E-10,
                     251,                      81,               -141.3750,               -69.87500,             8.1233154E-10,
                     251,                      83,               -141.3750,               -69.37500,             7.9343065E-10,
                     251,                      84,               -141.3750,               -69.12500,             1.1765496E-09,
